%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.Easting,field.Northing,field.Time,field.Zone,field.Fix,field.Letter
1582926810904710129,537,1582926810904030084,gps,42.3389889667,-71.084452265,0.79,328286.295357,4689519.12589,215330.8,19,5,T
1582926811097060656,538,1582926811096626996,gps,42.338988975,-71.08445225,0.789,328286.296615,4689519.12679,215331.0,19,5,T
1582926811302817768,539,1582926811302407026,gps,42.33898899,-71.0844522417,0.787,328286.297342,4689519.12844,215331.2,19,5,T
1582926811500115105,540,1582926811499566078,gps,42.3389889867,-71.084452235,0.784,328286.297883,4689519.12805,215331.4,19,5,T
1582926811703564613,541,1582926811702982902,gps,42.3389890033,-71.084452225,0.784,328286.298752,4689519.12988,215331.6,19,5,T
1582926811899278905,542,1582926811898715972,gps,42.3389890167,-71.0844522283,0.786,328286.298513,4689519.13137,215331.8,19,5,T
1582926812104919675,543,1582926812104352951,gps,42.3389890433,-71.0844522283,0.776,328286.298586,4689519.13433,215332.0,19,5,T
1582926812301183832,544,1582926812300623893,gps,42.3389890367,-71.0844522367,0.778,328286.297881,4689519.13361,215332.2,19,5,T
1582926812505065858,545,1582926812504616022,gps,42.3389890483,-71.08445224,0.771,328286.297639,4689519.13491,215332.4,19,5,T
1582926812700707833,546,1582926812700148105,gps,42.338989075,-71.0844522433,0.77,328286.297437,4689519.13788,215332.6,19,5,T
1582926812903915816,547,1582926812903374910,gps,42.3389890583,-71.084452225,0.768,328286.298901,4689519.13599,215332.8,19,5,T
1582926813097914680,548,1582926813097460031,gps,42.3389890567,-71.084452245,0.773,328286.297249,4689519.13585,215333.0,19,5,T
1582926813305357524,549,1582926813304709911,gps,42.3389890517,-71.0844522417,0.766,328286.29751,4689519.13528,215333.2,19,5,T
1582926813497395330,550,1582926813496957063,gps,42.3389890733,-71.0844521967,0.777,328286.301276,4689519.1376,215333.4,19,5,T
1582926813700901671,551,1582926813700345039,gps,42.33898907,-71.0844522233,0.775,328286.299071,4689519.13728,215333.6,19,5,T
1582926813896943417,552,1582926813896497011,gps,42.3389890583,-71.0844522433,0.766,328286.297391,4689519.13603,215333.8,19,5,T
1582926814098416161,553,1582926814098054885,gps,42.3389890933,-71.0844522467,0.783,328286.297212,4689519.13992,215334.0,19,5,T
1582926814302952034,554,1582926814302525997,gps,42.3389891083,-71.0844522283,0.783,328286.298763,4689519.14155,215334.2,19,5,T
1582926814498032113,555,1582926814497598886,gps,42.3389890967,-71.0844522333,0.781,328286.298319,4689519.14026,215334.4,19,5,T
1582926814700356029,556,1582926814699778079,gps,42.3389891017,-71.0844522083,0.783,328286.300392,4689519.14077,215334.6,19,5,T
1582926814902186558,557,1582926814901773929,gps,42.33898905,-71.0844522467,0.779,328286.297094,4689519.13511,215334.8,19,5,T
1582926815105653747,558,1582926815105148077,gps,42.3389890467,-71.08445223,0.782,328286.298458,4689519.13471,215335.0,19,5,T
1582926815298327929,559,1582926815297931909,gps,42.3389890417,-71.0844522483,0.778,328286.296934,4689519.13419,215335.2,19,5,T
1582926815500297017,560,1582926815499830961,gps,42.3389890367,-71.0844522433,0.781,328286.297332,4689519.13362,215335.4,19,5,T
1582926815704826127,561,1582926815704461097,gps,42.338989055,-71.0844522183,0.771,328286.299442,4689519.13561,215335.6,19,5,T
1582926815899657058,562,1582926815899142026,gps,42.338989075,-71.08445221,0.782,328286.300183,4689519.13781,215335.8,19,5,T
1582926816104978995,563,1582926816104535102,gps,42.338989075,-71.0844522217,0.787,328286.299221,4689519.13783,215336.0,19,5,T
1582926816299538397,564,1582926816299052953,gps,42.33898907,-71.0844521817,0.781,328286.302503,4689519.1372,215336.2,19,5,T
1582926816498249108,565,1582926816497870922,gps,42.3389890833,-71.0844522033,0.787,328286.300754,4689519.13872,215336.4,19,5,T
1582926816701772868,566,1582926816701276063,gps,42.3389890733,-71.0844521867,0.786,328286.3021,4689519.13758,215336.6,19,5,T
1582926816898861364,567,1582926816898447036,gps,42.33898905,-71.0844521633,0.779,328286.303959,4689519.13494,215336.8,19,5,T
1582926817099271156,568,1582926817098908901,gps,42.3389890667,-71.084452195,0.783,328286.301396,4689519.13686,215337.0,19,5,T
1582926817301439533,569,1582926817301064014,gps,42.33898906,-71.0844521867,0.786,328286.302064,4689519.1361,215337.2,19,5,T
1582926817507202772,570,1582926817506746053,gps,42.3389890533,-71.0844521867,0.787,328286.302046,4689519.13536,215337.4,19,5,T
1582926817702052816,571,1582926817701641082,gps,42.3389890733,-71.0844521883,0.789,328286.301963,4689519.13758,215337.6,19,5,T
1582926817898366220,572,1582926817897845983,gps,42.3389890483,-71.0844521667,0.785,328286.30368,4689519.13476,215337.8,19,5,T
1582926818107264037,573,1582926818106724977,gps,42.338989025,-71.084452195,0.79,328286.301282,4689519.13223,215338.0,19,5,T
1582926818300282988,574,1582926818299792051,gps,42.3389890267,-71.0844521633,0.787,328286.303896,4689519.13235,215338.2,19,5,T
1582926818503181299,575,1582926818502784967,gps,42.3389890083,-71.0844521817,0.784,328286.302335,4689519.13035,215338.4,19,5,T
1582926818696669866,576,1582926818696263074,gps,42.3389890333,-71.08445218,0.787,328286.302541,4689519.13312,215338.6,19,5,T
1582926818900692341,577,1582926818900311946,gps,42.3389890433,-71.0844521617,0.788,328286.304078,4689519.1342,215338.8,19,5,T
1582926819093421759,578,1582926819093044996,gps,42.33898905,-71.0844521383,0.786,328286.306019,4689519.13489,215339.0,19,5,T
1582926819305808459,579,1582926819305397033,gps,42.3389890283,-71.0844521583,0.788,328286.304312,4689519.13252,215339.2,19,5,T
1582926819500218252,580,1582926819499778032,gps,42.33898903,-71.0844521583,0.787,328286.304316,4689519.13271,215339.4,19,5,T
1582926819703226227,581,1582926819702771902,gps,42.3389890217,-71.0844521283,0.783,328286.306765,4689519.13172,215339.6,19,5,T
1582926819901700098,582,1582926819901220083,gps,42.33898903,-71.0844521383,0.79,328286.305964,4689519.13267,215339.8,19,5,T
1582926820107177868,583,1582926820106712102,gps,42.3389890217,-71.0844521167,0.794,328286.307726,4689519.1317,215340.0,19,5,T
1582926820302778197,584,1582926820302160978,gps,42.338989015,-71.0844521433,0.789,328286.305511,4689519.13101,215340.2,19,5,T
1582926820504269925,585,1582926820503710031,gps,42.3389890033,-71.0844521833,0.784,328286.302184,4689519.1298,215340.4,19,5,T
1582926820699659035,586,1582926820698297977,gps,42.3389889833,-71.0844521867,0.788,328286.301855,4689519.12759,215340.6,19,5,T
1582926820902735821,587,1582926820902297019,gps,42.3389890167,-71.08445215,0.797,328286.304967,4689519.13121,215340.8,19,5,T
1582926821106746598,588,1582926821106101036,gps,42.3389890033,-71.0844521733,0.792,328286.303008,4689519.12978,215341.0,19,5,T
1582926821299824185,589,1582926821299405097,gps,42.3389889967,-71.084452165,0.793,328286.303677,4689519.12902,215341.2,19,5,T
1582926821505196958,590,1582926821504811048,gps,42.3389889883,-71.0844521783,0.796,328286.302555,4689519.12812,215341.4,19,5,T
1582926821699879251,591,1582926821698760986,gps,42.3389890183,-71.0844521633,0.798,328286.303873,4689519.13142,215341.6,19,5,T
1582926821901440916,592,1582926821901000976,gps,42.3389889967,-71.0844521517,0.796,328286.304775,4689519.129,215341.8,19,5,T
1582926822106684360,593,1582926822106204032,gps,42.3389889933,-71.0844521883,0.796,328286.301745,4689519.1287,215342.0,19,5,T
1582926822299128504,594,1582926822298573017,gps,42.3389889667,-71.0844521683,0.786,328286.30332,4689519.1257,215342.2,19,5,T
1582926822493455796,595,1582926822493048906,gps,42.3389889767,-71.084452185,0.789,328286.301974,4689519.12684,215342.4,19,5,T
1582926822699459847,596,1582926822697985887,gps,42.3389889533,-71.0844522067,0.792,328286.300126,4689519.12429,215342.6,19,5,T
1582926822903984418,597,1582926822903527021,gps,42.3389889633,-71.0844522417,0.784,328286.29727,4689519.12548,215342.8,19,5,T
1582926823095843843,598,1582926823095396995,gps,42.3389889683,-71.0844521983,0.799,328286.300853,4689519.12594,215343.0,19,5,T
1582926823296760546,599,1582926823296232938,gps,42.3389889417,-71.0844522083,0.794,328286.299957,4689519.123,215343.2,19,5,T
1582926823501754491,600,1582926823501135110,gps,42.3389889483,-71.084452205,0.803,328286.30025,4689519.12374,215343.4,19,5,T
1582926823701840668,601,1582926823701419115,gps,42.3389889617,-71.0844522233,0.803,328286.298776,4689519.12525,215343.6,19,5,T
1582926823895892430,602,1582926823895317077,gps,42.3389889383,-71.0844522167,0.797,328286.299261,4689519.12265,215343.8,19,5,T
1582926824098220000,603,1582926824097775936,gps,42.3389889833,-71.0844522083,0.809,328286.30007,4689519.12763,215344.0,19,5,T
1582926824303553183,604,1582926824301505088,gps,42.3389889533,-71.0844521967,0.804,328286.30095,4689519.12427,215344.2,19,5,T
1582926824494974099,605,1582926824494590044,gps,42.3389889617,-71.08445219,0.803,328286.301522,4689519.12519,215344.4,19,5,T
1582926824697802868,606,1582926824697375059,gps,42.33898899,-71.0844521767,0.813,328286.302697,4689519.12831,215344.6,19,5,T
1582926824903185673,607,1582926824902771949,gps,42.3389889617,-71.0844521783,0.81,328286.302483,4689519.12516,215344.8,19,5,T
1582926825104609125,608,1582926825104157924,gps,42.3389889833,-71.08445216,0.819,328286.304052,4689519.12753,215345.0,19,5,T
1582926825295024829,609,1582926825294523954,gps,42.3389889717,-71.0844521167,0.817,328286.30759,4689519.12615,215345.2,19,5,T
1582926825501812925,610,1582926825497339963,gps,42.3389889783,-71.0844521367,0.82,328286.305961,4689519.12693,215345.4,19,5,T
1582926825702487227,611,1582926825701869964,gps,42.338988975,-71.08445217,0.82,328286.303206,4689519.12663,215345.6,19,5,T
1582926825906393413,612,1582926825905894041,gps,42.3389889683,-71.0844521633,0.818,328286.303737,4689519.12587,215345.8,19,5,T
1582926826099746196,613,1582926826099335908,gps,42.3389889517,-71.0844521383,0.815,328286.305751,4689519.12397,215346.0,19,5,T
1582926826305550725,614,1582926826305114984,gps,42.3389889633,-71.08445214,0.822,328286.305645,4689519.12527,215346.2,19,5,T
1582926826499428637,615,1582926826498889923,gps,42.33898896,-71.0844521267,0.821,328286.306735,4689519.12487,215346.4,19,5,T
1582926826702542697,616,1582926826702017068,gps,42.3389889517,-71.0844521433,0.816,328286.305339,4689519.12398,215346.6,19,5,T
1582926826904453832,617,1582926826903956890,gps,42.3389889533,-71.0844521467,0.817,328286.305069,4689519.12417,215346.8,19,5,T
1582926827104359777,618,1582926827103909969,gps,42.338988945,-71.0844521667,0.814,328286.303399,4689519.12329,215347.0,19,5,T
1582926827299803598,619,1582926827299021005,gps,42.3389889517,-71.084452165,0.813,328286.303554,4689519.12403,215347.2,19,5,T
1582926827503363194,620,1582926827502826929,gps,42.338988945,-71.0844521733,0.815,328286.302849,4689519.1233,215347.4,19,5,T
1582926827695113125,621,1582926827694561004,gps,42.338988955,-71.0844522017,0.816,328286.300542,4689519.12447,215347.6,19,5,T
1582926827901998837,622,1582926827901223897,gps,42.33898896,-71.0844522083,0.813,328286.300007,4689519.12504,215347.8,19,5,T
1582926828106397989,623,1582926828105860948,gps,42.33898897,-71.0844521867,0.824,328286.301819,4689519.1261,215348.0,19,5,T
1582926828299699052,624,1582926828299122095,gps,42.3389889617,-71.0844521933,0.821,328286.301247,4689519.12519,215348.2,19,5,T
1582926828494035460,625,1582926828493351936,gps,42.3389889633,-71.0844522017,0.821,328286.300565,4689519.12539,215348.4,19,5,T
1582926828696522394,626,1582926828696113109,gps,42.33898899,-71.0844521817,0.822,328286.302285,4689519.12832,215348.6,19,5,T
1582926828902143186,627,1582926828901312112,gps,42.3389889583,-71.0844522033,0.836,328286.300414,4689519.12484,215348.8,19,5,T
1582926829095231451,628,1582926829094816923,gps,42.3389889833,-71.0844521733,0.835,328286.302954,4689519.12756,215349.0,19,5,T
1582926829299345204,629,1582926829298902034,gps,42.3389889717,-71.0844522033,0.828,328286.300451,4689519.12632,215349.2,19,5,T
1582926829503081698,630,1582926829502615928,gps,42.33898896,-71.084452195,0.829,328286.301105,4689519.12501,215349.4,19,5,T
1582926829696137180,631,1582926829695497989,gps,42.3389889833,-71.0844521717,0.827,328286.303091,4689519.12755,215349.6,19,5,T
1582926829900528122,632,1582926829899992942,gps,42.3389889517,-71.0844521717,0.834,328286.303005,4689519.12404,215349.8,19,5,T
1582926830102616036,633,1582926830102224111,gps,42.338988945,-71.0844521617,0.833,328286.303811,4689519.12328,215350.0,19,5,T
1582926830298473262,634,1582926830297929048,gps,42.3389889433,-71.0844521383,0.834,328286.305728,4689519.12305,215350.2,19,5,T
1582926830504561884,635,1582926830504168033,gps,42.3389889417,-71.0844521033,0.838,328286.308607,4689519.12279,215350.4,19,5,T
1582926830700814349,636,1582926830700284004,gps,42.3389889433,-71.0844520917,0.84,328286.309573,4689519.12295,215350.6,19,5,T
1582926830893945377,637,1582926830893441915,gps,42.3389889517,-71.0844520667,0.839,328286.311655,4689519.12383,215350.8,19,5,T
1582926831097470021,638,1582926831096980094,gps,42.3389889167,-71.0844520883,0.831,328286.309775,4689519.11998,215351.0,19,5,T
1582926831301201516,639,1582926831300249099,gps,42.33898892,-71.0844520317,0.834,328286.314452,4689519.12024,215351.2,19,5,T
1582926831495936652,640,1582926831495340108,gps,42.3389889067,-71.0844520567,0.827,328286.312356,4689519.11881,215351.4,19,5,T
1582926831703932503,641,1582926831703156948,gps,42.33898889,-71.08445203,0.829,328286.314508,4689519.1169,215351.6,19,5,T
1582926831894804627,642,1582926831894431114,gps,42.33898889,-71.0844519917,0.834,328286.317666,4689519.11683,215351.8,19,5,T
1582926832099214646,643,1582926832098711967,gps,42.3389889017,-71.0844519567,0.839,328286.320581,4689519.11805,215352.0,19,5,T
1582926832304307098,644,1582926832303250074,gps,42.3389888983,-71.0844519733,0.831,328286.319199,4689519.11772,215352.2,19,5,T
1582926832500293182,645,1582926832499541997,gps,42.3389889183,-71.08445193,0.829,328286.322823,4689519.11985,215352.4,19,5,T
1582926832704681355,646,1582926832704132080,gps,42.3389889267,-71.0844518967,0.832,328286.325592,4689519.12071,215352.6,19,5,T
1582926832898416901,647,1582926832897902011,gps,42.33898893,-71.0844518667,0.828,328286.328072,4689519.12102,215352.8,19,5,T
1582926833110225402,648,1582926833109869956,gps,42.3389889083,-71.084451835,0.84,328286.330622,4689519.11855,215353.0,19,5,T
1582926833297090703,649,1582926833296539068,gps,42.3389889067,-71.084451845,0.836,328286.329794,4689519.11838,215353.2,19,5,T
1582926833505958378,650,1582926833505382061,gps,42.3389888967,-71.0844518317,0.833,328286.330865,4689519.11724,215353.4,19,5,T
1582926833701522513,651,1582926833700968980,gps,42.3389889083,-71.0844517933,0.838,328286.334055,4689519.11846,215353.6,19,5,T
1582926833899448034,652,1582926833898910045,gps,42.338988905,-71.0844517683,0.845,328286.336105,4689519.11804,215353.8,19,5,T
1582926834114791009,653,1582926834114181041,gps,42.3389888983,-71.0844517667,0.843,328286.336224,4689519.1173,215354.0,19,5,T
1582926834301223112,654,1582926834300811052,gps,42.3389888867,-71.0844517583,0.84,328286.336879,4689519.11599,215354.2,19,5,T
1582926834494728917,655,1582926834494353055,gps,42.3389888917,-71.0844517267,0.844,328286.339501,4689519.11648,215354.4,19,5,T
1582926834697969272,656,1582926834697490930,gps,42.3389889033,-71.08445169,0.848,328286.342554,4689519.1177,215354.6,19,5,T
1582926834906803997,657,1582926834906363964,gps,42.3389888717,-71.0844516483,0.837,328286.3459,4689519.1141,215354.8,19,5,T
1582926835100531632,658,1582926835100158929,gps,42.338988885,-71.08445161,0.848,328286.349094,4689519.1155,215355.0,19,5,T
1582926835295610138,659,1582926835295187950,gps,42.338988865,-71.08445156,0.852,328286.353159,4689519.11318,215355.2,19,5,T
1582926835498950217,660,1582926835498533010,gps,42.3389888433,-71.0844515483,0.849,328286.354061,4689519.11075,215355.4,19,5,T
1582926835706284396,661,1582926835704857110,gps,42.3389888817,-71.0844515,0.847,328286.358147,4689519.11491,215355.6,19,5,T
1582926835898959435,662,1582926835898458003,gps,42.33898888,-71.0844515133,0.845,328286.357044,4689519.11475,215355.8,19,5,T
1582926836103834571,663,1582926836103368043,gps,42.3389888583,-71.0844514533,0.842,328286.361928,4689519.11222,215356.0,19,5,T
1582926836301342892,664,1582926836300810098,gps,42.33898888,-71.0844514233,0.843,328286.364459,4689519.11457,215356.2,19,5,T
1582926836496816120,665,1582926836496223926,gps,42.3389888783,-71.0844513667,0.851,328286.369123,4689519.11427,215356.4,19,5,T
1582926836704991074,666,1582926836704231023,gps,42.33898886,-71.0844513633,0.846,328286.369347,4689519.11223,215356.6,19,5,T
1582926836899799254,667,1582926836899281024,gps,42.3389888467,-71.0844513167,0.849,328286.373155,4689519.11065,215356.8,19,5,T
1582926837104905884,668,1582926837104330062,gps,42.3389888483,-71.0844512817,0.845,328286.376043,4689519.11077,215357.0,19,5,T
1582926837309812866,669,1582926837309247970,gps,42.3389888617,-71.0844512717,0.847,328286.376903,4689519.11223,215357.2,19,5,T
1582926837505111580,670,1582926837504662036,gps,42.33898885,-71.0844512467,0.844,328286.378931,4689519.11088,215357.4,19,5,T
1582926837704061142,671,1582926837703387975,gps,42.3389888567,-71.0844512417,0.844,328286.379361,4689519.11161,215357.6,19,5,T
1582926837900126751,672,1582926837899591922,gps,42.33898883,-71.0844512083,0.837,328286.382035,4689519.10858,215357.8,19,5,T
1582926838105955955,673,1582926838105504035,gps,42.3389888583,-71.0844511333,0.848,328286.388291,4689519.11158,215358.0,19,5,T
1582926838303972867,674,1582926838303452968,gps,42.3389888433,-71.0844511183,0.851,328286.389485,4689519.10988,215358.2,19,5,T
1582926838499844946,675,1582926838499296903,gps,42.3389888383,-71.0844511117,0.849,328286.390021,4689519.10931,215358.4,19,5,T
1582926838704668713,676,1582926838703955888,gps,42.33898886,-71.0844510833,0.855,328286.392414,4689519.11166,215358.6,19,5,T
1582926838898854442,677,1582926838898314952,gps,42.33898887,-71.0844510933,0.849,328286.391618,4689519.11279,215358.8,19,5,T
1582926839103353559,678,1582926839102838993,gps,42.3389888533,-71.0844510533,0.863,328286.394867,4689519.11086,215359.0,19,5,T
1582926839295209033,679,1582926839294673919,gps,42.3389888567,-71.0844510317,0.862,328286.396661,4689519.11119,215359.2,19,5,T
1582926839501796603,680,1582926839501233100,gps,42.3389888533,-71.084451,0.866,328286.399261,4689519.11075,215359.4,19,5,T
1582926839698185619,681,1582926839697782039,gps,42.3389888467,-71.08445096,0.868,328286.402538,4689519.10993,215359.6,19,5,T
1582926839906298170,682,1582926839905683040,gps,42.3389888183,-71.0844509583,0.871,328286.402598,4689519.10678,215359.8,19,5,T
1582926840106545259,683,1582926840106062889,gps,42.3389887983,-71.0844509217,0.875,328286.405565,4689519.10449,215400.0,19,5,T
1582926840301254249,684,1582926840300685882,gps,42.3389887967,-71.0844508783,0.874,328286.40913,4689519.10422,215400.2,19,5,T
1582926840494799187,685,1582926840494163036,gps,42.3389888033,-71.084450855,0.88,328286.41107,4689519.10491,215400.4,19,5,T
1582926840700253372,686,1582926840699856042,gps,42.33898877,-71.0844508433,0.87,328286.411941,4689519.10118,215400.6,19,5,T
1582926840903084761,687,1582926840902676105,gps,42.3389887867,-71.0844508283,0.884,328286.413222,4689519.103,215400.8,19,5,T
1582926841099238312,688,1582926841098675966,gps,42.3389887633,-71.0844508467,0.877,328286.411648,4689519.10045,215401.0,19,5,T
1582926841303301075,689,1582926841302462100,gps,42.3389887767,-71.0844508117,0.884,328286.414568,4689519.10186,215401.2,19,5,T
1582926841504472937,690,1582926841503941059,gps,42.3389887567,-71.0844507833,0.887,328286.416847,4689519.09958,215401.4,19,5,T
1582926841698624351,691,1582926841698193073,gps,42.33898874,-71.0844507767,0.887,328286.417351,4689519.09772,215401.6,19,5,T
1582926841902029964,692,1582926841901370048,gps,42.3389887367,-71.0844507567,0.889,328286.41899,4689519.09731,215401.8,19,5,T
1582926842098005219,693,1582926842097578048,gps,42.338988715,-71.0844507233,0.886,328286.421677,4689519.09483,215402.0,19,5,T
1582926842303730438,694,1582926842303041934,gps,42.3389887083,-71.0844507317,0.886,328286.420972,4689519.09411,215402.2,19,5,T
1582926842503488008,695,1582926842502926111,gps,42.3389886983,-71.084450705,0.883,328286.423142,4689519.09295,215402.4,19,5,T
1582926842699158794,696,1582926842698621988,gps,42.3389886933,-71.0844506917,0.885,328286.424227,4689519.09236,215402.6,19,5,T
1582926842903634385,697,1582926842903131961,gps,42.33898868,-71.08445069,0.89,328286.424328,4689519.09088,215402.8,19,5,T
1582926843095820911,698,1582926843095273017,gps,42.3389887233,-71.0844506833,0.899,328286.424995,4689519.09568,215403.0,19,5,T
1582926843303199017,699,1582926843302653074,gps,42.3389887117,-71.08445067,0.9,328286.426061,4689519.09436,215403.2,19,5,T
1582926843498392168,700,1582926843497977972,gps,42.3389887383,-71.0844506383,0.899,328286.428743,4689519.09725,215403.4,19,5,T
1582926843704291328,701,1582926843703706026,gps,42.338988705,-71.0844506367,0.9,328286.428789,4689519.09355,215403.6,19,5,T
1582926843898175903,702,1582926843897396087,gps,42.3389887083,-71.0844506317,0.902,328286.42921,4689519.09391,215403.8,19,5,T
1582926844103651244,703,1582926844102933883,gps,42.338988705,-71.0844506167,0.906,328286.430437,4689519.09351,215404.0,19,5,T
1582926844299851395,704,1582926844299196004,gps,42.3389886767,-71.08445059,0.908,328286.432557,4689519.09031,215404.2,19,5,T
1582926844504077470,705,1582926844503679990,gps,42.3389887017,-71.0844505883,0.909,328286.432762,4689519.09308,215404.4,19,5,T
1582926844700362957,706,1582926844699825048,gps,42.33898868,-71.0844505867,0.91,328286.43284,4689519.09067,215404.6,19,5,T
1582926844901571945,707,1582926844901177883,gps,42.338988675,-71.0844505833,0.915,328286.433101,4689519.09011,215404.8,19,5,T
1582926845106723728,708,1582926845106261968,gps,42.338988665,-71.0844505583,0.92,328286.435134,4689519.08895,215405.0,19,5,T
1582926845304600202,709,1582926845304073095,gps,42.3389886583,-71.0844505433,0.924,328286.436351,4689519.08818,215405.2,19,5,T
1582926845500855222,710,1582926845500426054,gps,42.33898866,-71.0844505583,0.921,328286.43512,4689519.08839,215405.4,19,5,T
1582926845704576936,711,1582926845704184055,gps,42.3389886433,-71.08445053,0.925,328286.437409,4689519.08649,215405.6,19,5,T
1582926845901725655,712,1582926845901300907,gps,42.338988645,-71.0844505333,0.93,328286.437139,4689519.08668,215405.8,19,5,T
1582926846108590497,713,1582926846108179092,gps,42.33898863,-71.0844505267,0.932,328286.437647,4689519.085,215406.0,19,5,T
1582926846305453088,714,1582926846304843902,gps,42.3389886067,-71.0844505,0.935,328286.439781,4689519.08235,215406.2,19,5,T
1582926846501639939,715,1582926846501071929,gps,42.3389886,-71.084450505,0.938,328286.439351,4689519.08162,215406.4,19,5,T
1582926846700247769,716,1582926846699666976,gps,42.3389885917,-71.084450495,0.938,328286.440152,4689519.08068,215406.6,19,5,T
1582926846907671625,717,1582926846907171010,gps,42.3389885767,-71.0844504783,0.938,328286.441484,4689519.07898,215406.8,19,5,T
1582926847101795716,718,1582926847101253032,gps,42.3389885733,-71.08445045,0.946,328286.443809,4689519.07855,215407.0,19,5,T
1582926847297680449,719,1582926847297254085,gps,42.33898856,-71.0844504517,0.947,328286.443635,4689519.07707,215407.2,19,5,T
1582926847502935177,720,1582926847502103090,gps,42.338988575,-71.0844504533,0.943,328286.443539,4689519.07874,215407.4,19,5,T
1582926847694317072,721,1582926847693941116,gps,42.3389885617,-71.08445045,0.945,328286.443777,4689519.07726,215407.6,19,5,T
1582926847899660813,722,1582926847899193048,gps,42.3389885433,-71.0844504367,0.949,328286.444826,4689519.07519,215407.8,19,5,T
1582926848104873389,723,1582926848104358911,gps,42.3389885167,-71.0844503633,0.952,328286.450794,4689519.07208,215408.0,19,5,T
1582926848301937842,724,1582926848300493001,gps,42.3389885067,-71.084450345,0.953,328286.452278,4689519.07094,215408.2,19,5,T
1582926848497686907,725,1582926848497193098,gps,42.3389885183,-71.084450345,0.957,328286.452309,4689519.07223,215408.4,19,5,T
1582926848702567397,726,1582926848701961994,gps,42.338988515,-71.08445035,0.953,328286.451888,4689519.07187,215408.6,19,5,T
1582926848898579899,727,1582926848898178100,gps,42.33898853,-71.08445034,0.948,328286.452753,4689519.07352,215408.8,19,5,T
1582926849104202136,728,1582926849103225946,gps,42.3389885367,-71.0844503067,0.95,328286.455517,4689519.07419,215409.0,19,5,T
1582926849298189615,729,1582926849297781944,gps,42.3389885117,-71.08445033,0.952,328286.453527,4689519.07146,215409.2,19,5,T
1582926849506544744,730,1582926849505286931,gps,42.338988515,-71.0844503083,0.952,328286.455321,4689519.07179,215409.4,19,5,T
1582926849699319578,731,1582926849698899030,gps,42.3389885183,-71.0844502717,0.954,328286.458351,4689519.07208,215409.6,19,5,T
1582926849903910752,732,1582926849903531074,gps,42.3389884967,-71.08445029,0.965,328286.456781,4689519.06971,215409.8,19,5,T
1582926850098440322,733,1582926850098071098,gps,42.3389884967,-71.0844502783,0.968,328286.457742,4689519.06969,215410.0,19,5,T
1582926850303908934,734,1582926850303519964,gps,42.3389884917,-71.0844502667,0.968,328286.45869,4689519.06911,215410.2,19,5,T
1582926850497988536,735,1582926850497519016,gps,42.3389884933,-71.0844502567,0.974,328286.459518,4689519.06928,215410.4,19,5,T
1582926850702095291,736,1582926850701644897,gps,42.338988485,-71.0844502533,0.97,328286.45977,4689519.06834,215410.6,19,5,T
1582926850896252941,737,1582926850895025968,gps,42.3389884617,-71.0844502533,0.969,328286.459707,4689519.06575,215410.8,19,5,T
1582926851098517295,738,1582926851098134994,gps,42.3389884517,-71.084450265,0.971,328286.458718,4689519.06467,215411.0,19,5,T
1582926851293616157,739,1582926851292886018,gps,42.3389884483,-71.0844502567,0.967,328286.459396,4689519.06428,215411.2,19,5,T
1582926851498914927,740,1582926851498521089,gps,42.3389884633,-71.0844502417,0.971,328286.460672,4689519.06592,215411.4,19,5,T
1582926851706556165,741,1582926851706114053,gps,42.3389884733,-71.084450215,0.98,328286.462896,4689519.06697,215411.6,19,5,T
1582926851903774965,742,1582926851903331995,gps,42.33898845,-71.0844502183,0.975,328286.462558,4689519.06439,215411.8,19,5,T
1582926852114604826,743,1582926852114051103,gps,42.33898847,-71.0844502333,0.98,328286.461377,4689519.06664,215412.0,19,5,T
1582926852299949204,744,1582926852299293041,gps,42.33898846,-71.08445025,0.975,328286.459977,4689519.06556,215412.2,19,5,T
1582926852497393828,745,1582926852496973037,gps,42.3389884483,-71.0844502233,0.984,328286.462142,4689519.06421,215412.4,19,5,T
1582926852705007016,746,1582926852704457044,gps,42.3389884617,-71.08445023,0.983,328286.461629,4689519.06571,215412.6,19,5,T
1582926852900377454,747,1582926852899689912,gps,42.3389884417,-71.084450215,0.974,328286.46281,4689519.06346,215412.8,19,5,T
1582926853107979959,748,1582926853106437921,gps,42.3389884517,-71.0844502083,0.971,328286.463387,4689519.06455,215413.0,19,5,T
1582926853303246269,749,1582926853302722930,gps,42.3389884617,-71.0844501967,0.975,328286.464375,4689519.06564,215413.2,19,5,T
1582926853505734823,750,1582926853505140066,gps,42.338988455,-71.0844502133,0.97,328286.462984,4689519.06493,215413.4,19,5,T
1582926853698935727,751,1582926853698527097,gps,42.3389884683,-71.08445024,0.973,328286.460823,4689519.06647,215413.6,19,5,T
1582926853902764355,752,1582926853902359962,gps,42.3389884617,-71.084450235,0.971,328286.461217,4689519.06572,215413.8,19,5,T
1582926854097796465,753,1582926854097217082,gps,42.3389884767,-71.0844502517,0.972,328286.459885,4689519.06742,215414.0,19,5,T
1582926854294827627,754,1582926854294295072,gps,42.3389885017,-71.08445025,0.979,328286.46009,4689519.07019,215414.2,19,5,T
1582926854498769621,755,1582926854498306989,gps,42.3389884767,-71.08445026,0.974,328286.459198,4689519.06743,215414.4,19,5,T
