%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1580427119280929745,278,0,,42.34324646,-71.0879898071,22.1000003815,328006.46875,4689999.0,19,T
1580427120348105439,279,0,,42.34324646,-71.0879898071,22.1000003815,328006.46875,4689999.0,19,T
1580427121275984583,280,0,,42.34324646,-71.0879898071,22.2000007629,328006.75,4689999.0,19,T
1580427122276088791,281,0,,42.34324646,-71.0879898071,22.2000007629,328006.75,4689999.0,19,T
1580427123277982334,282,0,,42.34324646,-71.0879821777,22.2999992371,328006.875,4689999.0,19,T
1580427124280629560,283,0,,42.34324646,-71.0879821777,22.3999996185,328007.28125,4689999.0,19,T
1580427125348112073,284,0,,42.34324646,-71.0879821777,22.3999996185,328007.15625,4689999.0,19,T
1580427126274220939,285,0,,42.34324646,-71.0879745483,22.5,328007.4375,4689999.0,19,T
1580427127320131843,286,0,,42.34324646,-71.0879745483,22.5,328007.4375,4689999.0,19,T
1580427128282071339,287,0,,42.34324646,-71.0879745483,22.5,328007.4375,4689999.0,19,T
1580427129281727977,288,0,,42.34324646,-71.0879745483,22.5,328007.40625,4689999.0,19,T
1580427130350970886,289,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427131281882356,290,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427132274408318,291,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427133321495652,292,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427134275670191,293,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427135341890667,294,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427136319362446,295,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427137319355405,296,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427138283310660,297,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427139314447274,298,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427140381090951,299,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427141320237328,300,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427142276558831,301,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427143276609710,302,0,,42.34324646,-71.0879745483,22.5,328007.6875,4689999.0,19,T
1580427144320085103,303,0,,42.34324646,-71.0879745483,22.6000003815,328007.6875,4689999.0,19,T
1580427145386670075,304,0,,42.34324646,-71.0879745483,22.5,328007.5625,4689999.0,19,T
1580427146282805753,305,0,,42.34324646,-71.0879745483,22.6000003815,328007.6875,4689999.0,19,T
1580427147275939370,306,0,,42.34324646,-71.0879745483,22.6000003815,328007.5625,4689999.0,19,T
1580427148316707305,307,0,,42.34324646,-71.0879745483,22.6000003815,328007.5625,4689999.0,19,T
1580427149324213975,308,0,,42.34324646,-71.0879745483,22.5,328007.84375,4689999.0,19,T
1580427150393982942,309,0,,42.34324646,-71.0879669189,22.6000003815,328008.09375,4689999.0,19,T
1580427151281567576,310,0,,42.34324646,-71.0879669189,22.7000007629,328008.25,4689999.0,19,T
1580427152280419802,311,0,,42.34324646,-71.0879669189,22.7999992371,328008.53125,4689999.0,19,T
1580427153276816946,312,0,,42.34324646,-71.0879669189,22.7999992371,328008.53125,4689999.0,19,T
1580427154275236776,313,0,,42.34324646,-71.0879669189,22.8999996185,328008.53125,4689999.0,19,T
1580427155342664619,314,0,,42.34324646,-71.0879669189,23.0,328008.53125,4689999.0,19,T
1580427156277575443,315,0,,42.34324646,-71.0879669189,23.1000003815,328008.375,4689999.0,19,T
1580427157279570093,316,0,,42.3432426453,-71.0879669189,23.2000007629,328008.25,4689998.5,19,T
1580427158280406316,317,0,,42.34324646,-71.0879669189,23.2000007629,328008.375,4689999.0,19,T
1580427159279622714,318,0,,42.34324646,-71.0879669189,23.2000007629,328008.375,4689999.0,19,T
1580427160351477020,319,0,,42.3432426453,-71.0879669189,23.2999992371,328008.375,4689998.5,19,T
1580427161281619666,320,0,,42.3432426453,-71.0879669189,23.3999996185,328008.25,4689998.5,19,T
1580427162274752007,321,0,,42.3432426453,-71.0879669189,23.5,328008.375,4689998.5,19,T
1580427163276314111,322,0,,42.3432426453,-71.0879669189,23.6000003815,328008.375,4689998.5,19,T
1580427164276194097,323,0,,42.3432426453,-71.0879669189,23.5,328008.21875,4689998.5,19,T
1580427165343166794,324,0,,42.3432426453,-71.0879669189,23.5,328008.21875,4689998.5,19,T
1580427166282771340,325,0,,42.3432426453,-71.0879669189,23.5,328008.21875,4689998.5,19,T
1580427167274677631,326,0,,42.3432426453,-71.0879669189,23.7000007629,328008.21875,4689998.5,19,T
1580427168281720079,327,0,,42.3432388306,-71.0879669189,23.8999996185,328008.21875,4689998.5,19,T
1580427169277195305,328,0,,42.3432388306,-71.0879669189,23.8999996185,328008.09375,4689998.5,19,T
1580427170343426989,329,0,,42.3432388306,-71.0879669189,23.8999996185,328008.09375,4689998.5,19,T
1580427171275236919,330,0,,42.3432388306,-71.0879669189,23.8999996185,328008.09375,4689998.5,19,T
1580427172275727984,331,0,,42.3432388306,-71.0879669189,23.8999996185,328008.09375,4689998.5,19,T
1580427173283183604,332,0,,42.3432388306,-71.0879745483,24.2000007629,328007.9375,4689998.5,19,T
1580427174277200266,333,0,,42.3432388306,-71.0879745483,24.2000007629,328007.9375,4689998.5,19,T
1580427175344724439,334,0,,42.3432388306,-71.0879745483,24.5,328007.9375,4689998.5,19,T
1580427176279895827,335,0,,42.3432388306,-71.0879745483,24.5,328007.9375,4689998.5,19,T
1580427177285723300,336,0,,42.3432388306,-71.0879745483,24.6000003815,328007.6875,4689998.0,19,T
1580427178320409677,337,0,,42.3432388306,-71.0879745483,24.6000003815,328007.8125,4689998.0,19,T
1580427179276134298,338,0,,42.3432388306,-71.0879745483,24.6000003815,328007.6875,4689998.0,19,T
1580427180345711354,339,0,,42.3432350159,-71.0879745483,24.7999992371,328007.53125,4689998.0,19,T
1580427181275522554,340,0,,42.3432312012,-71.0879745483,24.7999992371,328007.375,4689997.5,19,T
1580427182278123000,341,0,,42.3432273865,-71.0879821777,24.7999992371,328007.21875,4689997.0,19,T
1580427183275191682,342,0,,42.3432235718,-71.0879821777,24.7999992371,328007.09375,4689996.5,19,T
1580427184314183364,343,0,,42.3432235718,-71.0879821777,24.7000007629,328007.09375,4689996.5,19,T
1580427185380901154,344,0,,42.3432235718,-71.0879821777,24.7000007629,328007.09375,4689996.5,19,T
1580427186283359636,345,0,,42.3432235718,-71.0879821777,24.7000007629,328007.09375,4689996.5,19,T
1580427187283885277,346,0,,42.3432235718,-71.0879821777,24.7000007629,328007.09375,4689996.5,19,T
1580427188283991916,347,0,,42.3432235718,-71.0879821777,24.7000007629,328007.09375,4689996.5,19,T
1580427189316069521,348,0,,42.3432235718,-71.0879821777,24.7000007629,328007.09375,4689996.5,19,T
1580427190384277156,349,0,,42.3432235718,-71.0879821777,24.6000003815,328007.09375,4689996.5,19,T
1580427191318708580,350,0,,42.3432235718,-71.0879821777,24.7999992371,328007.09375,4689996.5,19,T
1580427192280820977,351,0,,42.3432235718,-71.0879821777,24.8999996185,328006.9375,4689996.5,19,T
1580427193282839678,352,0,,42.3432235718,-71.0879821777,24.8999996185,328006.9375,4689996.5,19,T
1580427194274742081,353,0,,42.3432273865,-71.0879821777,25.0,328006.96875,4689997.0,19,T
1580427195341075090,354,0,,42.3432273865,-71.0879821777,25.2000007629,328006.96875,4689997.0,19,T
1580427196320064953,355,0,,42.3432273865,-71.0879821777,25.1000003815,328006.96875,4689997.0,19,T
1580427197283615729,356,0,,42.3432273865,-71.0879821777,25.1000003815,328006.96875,4689997.0,19,T
1580427198315834091,357,0,,42.3432273865,-71.0879821777,25.1000003815,328006.96875,4689997.0,19,T
1580427199284451197,358,0,,42.3432273865,-71.0879821777,25.1000003815,328006.96875,4689997.0,19,T
1580427200350993345,359,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427201319909076,360,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427202316052616,361,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427203282249293,362,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427204276227001,363,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427205344066293,364,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427206321480499,365,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427207283077076,366,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427208314040904,367,0,,42.3432273865,-71.0879821777,25.2999992371,328006.8125,4689997.0,19,T
1580427209319642050,368,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427210386300155,369,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427211275677911,370,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427212273876456,371,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427213281548207,372,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427214282491708,373,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427215348616135,374,0,,42.3432312012,-71.0879821777,25.5,328006.8125,4689997.0,19,T
1580427216281443477,375,0,,42.3432312012,-71.0879898071,25.8999996185,328006.6875,4689997.5,19,T
1580427217281467089,376,0,,42.3432350159,-71.0879898071,26.0,328006.6875,4689997.5,19,T
1580427218278655206,377,0,,42.3432350159,-71.0879821777,26.0,328006.84375,4689998.0,19,T
1580427219280710553,378,0,,42.3432350159,-71.0879821777,26.0,328006.84375,4689998.0,19,T
1580427220347556348,379,0,,42.3432388306,-71.0879821777,26.0,328007.0,4689998.0,19,T
1580427221280957824,380,0,,42.3432388306,-71.0879821777,26.0,328007.0,4689998.5,19,T
1580427222281040039,381,0,,42.3432426453,-71.0879821777,26.1000003815,328007.0,4689998.5,19,T
1580427223276669185,382,0,,42.3432426453,-71.0879821777,26.2999992371,328006.875,4689998.5,19,T
1580427224274416573,383,0,,42.34324646,-71.0879821777,26.6000003815,328007.0,4689999.0,19,T
1580427225340683435,384,0,,42.34324646,-71.0879821777,26.8999996185,328007.15625,4689999.0,19,T
1580427226281464886,385,0,,42.34324646,-71.0879821777,26.7999992371,328007.0,4689999.0,19,T
1580427227280951404,386,0,,42.34324646,-71.0879821777,26.7999992371,328007.0,4689999.0,19,T
1580427228325269926,387,0,,42.34324646,-71.0879821777,26.7999992371,328007.0,4689999.0,19,T
1580427229283546655,388,0,,42.34324646,-71.0879821777,26.7999992371,328007.0,4689999.0,19,T
1580427230362468952,389,0,,42.34324646,-71.0879821777,26.7999992371,328007.0,4689999.0,19,T
1580427231277432560,390,0,,42.3432502747,-71.0879821777,27.0,328006.875,4689999.5,19,T
1580427232282149914,391,0,,42.3432502747,-71.0879821777,27.0,328006.875,4689999.5,19,T
1580427233281945121,392,0,,42.3432502747,-71.0879821777,26.8999996185,328007.03125,4689999.5,19,T
1580427234313888183,393,0,,42.3432502747,-71.0879821777,26.8999996185,328007.03125,4689999.5,19,T
1580427235381903066,394,0,,42.34324646,-71.0879821777,26.8999996185,328007.15625,4689999.0,19,T
1580427236275077855,395,0,,42.34324646,-71.0879821777,27.0,328007.0,4689999.0,19,T
1580427237280632514,396,0,,42.34324646,-71.0879821777,26.7999992371,328007.15625,4689999.0,19,T
1580427238284416802,397,0,,42.3432502747,-71.0879821777,26.7999992371,328007.03125,4689999.5,19,T
1580427239319708474,398,0,,42.3432502747,-71.0879821777,26.7000007629,328007.03125,4689999.5,19,T
1580427240386166554,399,0,,42.34324646,-71.0879821777,26.6000003815,328006.875,4689999.0,19,T
1580427241320273687,400,0,,42.3432502747,-71.0879898071,26.5,328006.75,4689999.5,19,T
1580427242282182516,401,0,,42.3432502747,-71.0879898071,26.2999992371,328006.75,4689999.5,19,T
1580427243279759526,402,0,,42.3432502747,-71.0879898071,26.1000003815,328006.625,4689999.5,19,T
1580427244279694098,403,0,,42.3432540894,-71.0879898071,25.7999992371,328006.625,4690000.0,19,T
1580427245347527041,404,0,,42.3432540894,-71.0879898071,25.5,328006.46875,4690000.0,19,T
1580427246280589773,405,0,,42.3432502747,-71.0879898071,25.2999992371,328006.1875,4689999.5,19,T
1580427247316481924,406,0,,42.3432502747,-71.0879974365,25.1000003815,328006.0625,4689999.5,19,T
1580427248280899676,407,0,,42.3432502747,-71.0879898071,25.2000007629,328006.1875,4689999.5,19,T
1580427249320658974,408,0,,42.3432502747,-71.0879898071,25.2000007629,328006.1875,4689999.5,19,T
1580427250388459806,409,0,,42.3432502747,-71.0879974365,25.0,328006.0625,4689999.5,19,T
1580427251318862626,410,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427252314542572,411,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427253276957292,412,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427254282861397,413,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427255350180748,414,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427256319717108,415,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427257281571240,416,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427258321996328,417,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427259276512515,418,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427260342707029,419,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427261283186732,420,0,,42.3432502747,-71.0879974365,24.7000007629,328006.0625,4689999.5,19,T
1580427262282792153,421,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427263282534107,422,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427264275881634,423,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427265342838325,424,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427266284065012,425,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427267283226671,426,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427268281734686,427,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427269276510729,428,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427270345293053,429,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427271277233373,430,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427272281910045,431,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427273281756479,432,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427274276708214,433,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427275344361743,434,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427276274933855,435,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427277284252103,436,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427278314703562,437,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427279279708360,438,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427280347824589,439,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427281280397363,440,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427282280244894,441,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427283284495187,442,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427284311491500,443,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427285376454485,444,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427286280360872,445,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427287279972036,446,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427288283653555,447,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427289318283331,448,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427290387611843,449,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427291317324823,450,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427292310742739,451,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427293273015062,452,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427294274800523,453,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427295341673747,454,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427296273954186,455,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427297320642641,456,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427298282964504,457,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427299315454897,458,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427300383255752,459,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427301284729655,460,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427302319732297,461,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427303281851165,462,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427304320122051,463,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427305385404625,464,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427306283957886,465,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427307319411191,466,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427308273339474,467,0,,42.3432502747,-71.0879974365,24.6000003815,328006.0625,4689999.5,19,T
1580427309320233229,468,0,,42.3432502747,-71.0879974365,24.5,328005.9375,4689999.5,19,T
1580427310387174830,469,0,,42.3432502747,-71.0879974365,24.5,328005.9375,4689999.5,19,T
1580427311281665494,470,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427312274810708,471,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427313277788909,472,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427314283169811,473,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427315350143868,474,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427316275296380,475,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427317275609313,476,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427318282371044,477,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427319277689846,478,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427320346221755,479,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427321283430541,480,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427322275530305,481,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427323276253488,482,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427324274404610,483,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427325343027202,484,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427326275902250,485,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427327275012339,486,0,,42.3432502747,-71.0879974365,24.5,328005.90625,4689999.5,19,T
1580427328318290229,487,0,,42.3432502747,-71.0879974365,24.5,328005.9375,4689999.5,19,T
1580427329281732124,488,0,,42.3432502747,-71.0879974365,24.3999996185,328006.0625,4689999.5,19,T
1580427330350503967,489,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427331283160983,490,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427332281142954,491,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427333279455085,492,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427334280300688,493,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427335348070411,494,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427336281365095,495,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427337273691018,496,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427338272485661,497,0,,42.3432540894,-71.0879974365,24.3999996185,328006.0625,4690000.0,19,T
1580427339278350612,498,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.0,19,T
1580427340346321446,499,0,,42.3432579041,-71.0879974365,24.3999996185,328005.65625,4690000.0,19,T
1580427341316914851,500,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427342310171623,501,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427343279635545,502,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427344277955992,503,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427345346968857,504,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427346280681523,505,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427347317698180,506,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427348278233635,507,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427349273276853,508,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427350341199123,509,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427351279961056,510,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427352315697571,511,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427353281777984,512,0,,42.3432579041,-71.0879974365,24.3999996185,328005.8125,4690000.5,19,T
1580427354318960512,513,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427355386267279,514,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427356274851854,515,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427357319187398,516,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427358282123823,517,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427359282478723,518,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427360349416615,519,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427361313745708,520,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427362274750465,521,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427363281738952,522,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427364278903941,523,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427365344400772,524,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427366281871747,525,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427367274285014,526,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427368280972490,527,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427369282835582,528,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427370349546623,529,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427371282054553,530,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427372274007817,531,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427373281266291,532,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427374275468182,533,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427375342006374,534,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427376281342175,535,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427377281257223,536,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427378323588149,537,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427379282463391,538,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427380378749175,539,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427381275474743,540,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427382287941035,541,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427383284338340,542,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427384284683275,543,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427385351774090,544,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427386318593120,545,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427387280779049,546,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427388281063877,547,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427389275186591,548,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427390344381665,549,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427391282733859,550,0,,42.3432579041,-71.0879974365,24.2999992371,328005.8125,4690000.5,19,T
1580427392318169899,551,0,,42.3432579041,-71.0879974365,24.2999992371,328005.9375,4690000.0,19,T
1580427393319391526,552,0,,42.3432540894,-71.0879974365,24.2999992371,328005.78125,4690000.0,19,T
1580427394281917509,553,0,,42.3432502747,-71.0879974365,24.3999996185,328005.65625,4689999.5,19,T
1580427395349350869,554,0,,42.34324646,-71.0880050659,24.5,328005.375,4689999.5,19,T
1580427396274032285,555,0,,42.34324646,-71.0879974365,24.5,328005.625,4689999.0,19,T
